Customer_ID,Propensity_Score,Premium_Plan,Device_Purchase
3070,0.642863325,No,Yes
3071,0.520052742,No,No
3072,0.028183547,No,No
3073,0.399243205,No,No
3074,0.784787993,Yes,No
3075,0.555423753,No,Yes
3076,0.282041126,No,No
3077,0.928641763,No,No
3078,0.237779038,No,No
3079,0.252736007,Yes,No
3080,0.354639346,No,No
3081,0.894537861,No,Yes
3082,0.507625395,Yes,No
3083,0.682179059,No,No
3084,0.976264173,No,No
3085,0.783296297,No,No
3086,0.172600119,No,No
3087,0.788353929,No,No
3088,0.748337149,No,No
3089,0.232616994,No,No
3090,0.325349831,No,No
3091,0.71012824,No,No
3092,0.238393094,No,No
3093,0.208186869,No,No
3094,0.703472772,Yes,Yes
3095,0.880595493,Yes,No
3096,0.075016683,No,No
3097,0.445907735,Yes,No
3098,0.60717522,Yes,No
3099,0.676276786,No,No
3100,0.996195912,No,No
3101,0.68269196,No,No
3102,0.620154113,No,No
3103,0.989734152,No,No
3104,0.06066814,No,No
3105,0.074436896,No,No
3106,0.560682526,No,No
3107,0.358664614,No,No
3108,0.096697514,No,No
3109,0.306448896,No,No
3110,0.674354487,Yes,No
3111,0.880614964,No,No
3112,0.094324477,Yes,No
3113,0.540145062,No,Yes
3114,0.296115565,No,No
3115,0.667326163,No,No
3116,0.549451494,No,No
3117,0.926711006,No,No
3118,0.037683887,No,No
3119,0.470037275,Yes,No
3120,0.192759555,No,No
3121,0.536781709,No,No
3122,0.853579344,Yes,No
3123,0.911316528,No,No
3124,0.398231663,No,No
3125,0.811780523,No,No
3126,0.280508075,No,No
3127,0.006304946,No,No
3128,0.855239058,No,No
3129,0.119412242,No,No
3130,0.017611123,No,No
3131,0.353797663,No,No
3132,0.37937999,No,No
3133,0.077220171,Yes,No
3134,0.814182646,No,No
3135,0.40559273,No,No
3136,0.489923614,No,No
3137,0.264625268,No,No
3138,0.511506752,Yes,No
3139,0.766731391,No,No
3140,0.906182716,No,No
3141,0.970529601,No,No
3142,0.426723925,No,No
3143,0.990033859,No,No
3144,0.294955712,No,No
3145,0.006975935,No,Yes
3146,0.767617044,No,Yes
3147,0.178435649,No,No
3148,0.052454838,No,No
3149,0.924008923,Yes,No
3150,0.79181083,No,No
3151,0.102664802,No,No
3152,0.776910152,No,No
3153,0.843999697,No,No
3154,0.905301665,No,No
3155,0.543694067,No,No
3156,0.703412071,No,No
3157,0.762239279,No,No
3158,0.688638935,No,No
3159,0.64683362,No,No
3160,0.547559253,No,No
3161,0.479195454,Yes,No
3162,0.99612502,No,No
3163,0.33756078,No,Yes
3164,0.08826877,No,No
3165,0.765036965,No,No
3166,0.213824378,No,No
3167,0.53269336,Yes,No
3168,0.095801517,No,No
3169,0.619283861,Yes,No
3170,0.944007404,No,No
3171,0.722704713,No,No
3172,0.214534778,No,Yes
3173,0.971138045,No,No
3174,0.307086931,No,No
3175,0.436614986,No,No
3176,0.49811702,No,No
3177,0.990718743,Yes,No
3178,0.068891401,No,No
3179,0.696728294,No,No
3180,0.361930876,Yes,No
3181,0.078325319,No,No
3182,0.935031658,No,No
3183,0.589858319,No,No
3184,0.753518008,No,No
3185,0.240385436,Yes,Yes
3186,0.761540923,Yes,No
3187,0.82847544,No,No
3188,0.430829397,Yes,No
3189,0.571956473,No,No
3190,0.971872535,No,No
3191,0.846729642,No,Yes
3192,0.444850061,No,No
3193,0.664573859,Yes,No
3194,0.784231477,No,No
3195,0.024328821,No,Yes
3196,0.588365987,No,No
3197,0.984528613,No,No
3198,0.94718065,No,No
3199,0.832440395,No,No
3200,0.106214093,No,No
3201,0.994041453,No,No
3202,0.609538153,No,No
3203,0.222908249,No,No
3204,0.67426869,No,No
3205,0.856523562,No,Yes
3206,0.112327761,No,Yes
3207,0.916438143,No,No
3208,0.920204281,Yes,No
3209,0.013464406,No,No
3210,0.900319122,No,No
3211,0.946817918,No,No
3212,0.037691797,No,No
3213,0.294166324,No,Yes
3214,0.373107507,No,No
3215,0.348890472,No,No
3216,0.759003237,No,No
3217,0.358104459,Yes,No
3218,0.95657881,No,Yes
3219,0.994992625,No,No
3220,0.316818871,No,No
3221,0.508800753,No,No
3222,0.55770584,Yes,No
3223,0.57940283,No,No
3224,0.374208994,No,No
3225,0.165993502,No,No
3226,0.054560542,No,No
3227,0.106348666,Yes,No
3228,0.901291238,No,No
3229,0.280375007,No,No
3230,0.076822983,No,No
3231,0.6235297,No,No
3232,0.075307151,No,No
3233,0.07005294,No,No
3234,0.621570506,No,Yes
3235,0.591395244,No,No
3236,0.041477287,No,No
3237,0.460477834,No,No
3238,0.435768308,No,No
3239,0.54668913,No,No
3240,0.73784471,No,No
3241,0.282800048,Yes,No
3242,0.432780284,No,No
3243,0.792742684,No,No
3244,0.92255639,No,No
3245,0.891322973,No,No
3246,0.477630952,Yes,No
3247,0.520865797,No,No
3248,0.529105442,No,No
3249,0.86871557,No,No
3250,0.839939507,No,No
3251,0.311532529,No,No
3252,0.162849689,No,No
3253,0.378974561,Yes,No
3254,0.288406383,No,No
3255,0.950780725,Yes,No
3256,0.265915679,No,No
3257,0.181206682,No,No
3258,0.899479063,No,No
3259,0.086478604,No,Yes
3260,0.260266051,No,No
3261,0.439111194,No,No
3262,0.595107378,Yes,No
3263,0.327672896,Yes,No
3264,0.496233997,No,No
3265,0.198831186,No,No
3266,0.57427412,Yes,No
3267,0.407816808,No,No
3268,0.849259687,No,No
3269,0.415734133,No,No
3270,0.443815418,No,No
3271,0.592174989,No,Yes
3272,0.123170004,No,No
3273,0.156795177,No,No
3274,0.790237747,No,No
3275,0.273418779,No,No
3276,0.684696929,No,No
3277,0.09742697,Yes,Yes
3278,0.82184666,No,No
3279,0.988228111,No,No
3280,0.373690945,No,No
3281,0.505530102,No,No
3282,0.44271198,No,No
3283,0.894187749,No,No
3284,0.009934038,No,No
3285,0.653459321,No,No
3286,0.652368273,No,No
3287,0.382385008,No,No
3288,0.219333642,Yes,No
3289,0.239682681,No,No
3290,0.800464121,No,No
3291,0.066103096,No,No
3292,0.563824146,No,No
3293,0.306840603,No,No
3294,0.265247812,No,No
3295,0.505737666,Yes,No
3296,0.897861506,No,No
3297,0.618091919,No,No
3298,0.788610628,No,No
3299,0.600683779,No,No
3300,0.69771578,No,No
3301,0.432407649,No,No
3302,0.925981635,Yes,No
3303,0.50193902,No,No
3304,0.551774669,No,No
3305,0.524965503,No,No
3306,0.31618902,No,No
3307,0.231238436,No,No
3308,0.073834964,No,No
3309,0.718174982,No,No
3310,0.289275263,No,No
3311,0.389197963,No,No
3312,0.919928163,No,No
3313,0.566447349,Yes,Yes
3314,0.097078064,No,No
3315,0.799611913,No,No
3316,0.256130599,Yes,No
3317,0.552705843,No,No
3318,0.509981475,No,No
3319,0.238078842,Yes,No
3320,0.115771035,Yes,No
3321,0.211261606,No,No
3322,0.0973378,No,No
3323,0.275628019,Yes,No
3324,0.997297511,No,No
3325,0.402092265,No,No
3326,0.863888391,No,No
3327,0.549177692,No,Yes
3328,0.666583079,No,No
3329,0.15634797,No,No
3330,0.274805867,No,No
3331,0.510443423,No,No
3332,0.881143434,Yes,No
3333,0.042888036,No,No
3334,0.50691996,No,No
3335,0.051012213,No,Yes
3336,0.456822676,No,No
3337,0.628868159,No,No
3338,0.744723191,Yes,No
3339,0.138532005,No,No
3340,0.166575283,No,No
3341,0.470064922,No,No
3342,0.998036458,No,No
3343,0.356046836,No,No
3344,0.427527427,No,No
3345,0.432446743,Yes,No
3346,0.080700821,No,No
3347,0.774172145,Yes,No
3348,0.253101524,No,No
3349,0.703667057,No,No
3350,0.475089879,No,No
3351,0.611779742,No,No
3352,0.053971636,No,Yes
3353,0.889965684,No,No
3354,0.243856769,Yes,No
3355,0.670095388,No,No
3356,0.798019112,No,No
3357,0.540038717,No,No
3358,0.337334022,No,No
3359,0.977903374,Yes,No
3360,0.278439713,No,Yes
3361,0.948662337,No,No
3362,0.156224134,No,Yes
3363,0.389222132,No,No
3364,0.138495584,No,No
3365,0.002240473,No,No
3366,0.26025854,No,No
3367,0.087210401,No,No
3368,0.986345523,Yes,No
3369,0.761653318,No,No
3370,0.003704796,No,No
3371,0.223646585,No,Yes
3372,0.670124241,No,No
3373,0.398552113,Yes,No
3374,0.831842563,Yes,No
3375,0.504860778,No,No
3376,0.65365142,No,No
3377,0.597037398,No,No
3378,0.638168901,No,No
3379,0.230098854,No,No
3380,0.373289439,No,No
3381,0.050629253,No,No
3382,0.587636515,No,No
3383,0.459258462,Yes,No
3384,0.760716149,No,No
3385,0.206382465,Yes,No
3386,0.436812116,No,No
3387,0.180745433,Yes,No
3388,0.613979225,Yes,No
3389,0.848030257,No,No
3390,0.765443248,Yes,No
3391,0.944197973,No,No
3392,0.971725782,No,No
3393,0.772033868,No,No
3394,0.286806085,No,No
3395,0.219261377,No,No
3396,0.447549035,No,No
3397,0.993883695,No,No
3398,0.412668021,No,No
3399,0.199068411,No,No
3400,0.944342878,No,No
3401,0.385917978,No,No
3402,0.690898887,No,No
3403,0.788152979,No,No
3404,0.843155902,Yes,No
3405,0.821280387,Yes,No
3406,0.836246863,No,No
3407,0.667653428,No,Yes
3408,0.403831069,Yes,No
3409,0.667286854,No,No
3410,0.836734334,No,No
3411,0.350642465,No,No
3412,0.29650799,No,No
3413,0.343707217,Yes,Yes
3414,0.551283396,No,No
3415,0.052443875,No,No
3416,0.778970819,Yes,Yes
3417,0.138851958,No,No
3418,0.132838657,No,No
3419,0.197659139,No,No
3420,0.576927435,No,Yes
3421,0.285568376,No,No
3422,0.368090329,No,No
3423,0.931649111,No,No
3424,0.84720218,No,No
3425,0.852190533,No,No
3426,0.577641833,No,No
3427,0.866466147,No,No
3428,0.778565825,No,No
3429,0.953236803,No,No
3430,0.064368405,No,No
3431,0.028727134,No,No
3432,0.175029941,No,No
3433,0.929084821,No,No
3434,0.605565106,No,No
3435,0.426112518,No,No
3436,0.512711061,No,No
3437,0.829604588,No,No
3438,0.929109996,Yes,No
3439,0.729698834,No,No
3440,0.759847833,No,No
3441,0.320378044,No,No
3442,0.467035195,No,No
3443,0.885210193,No,No
3444,0.78593411,No,No
3445,0.684270918,No,Yes
3446,0.065246836,Yes,No
3447,0.039507219,No,No
3448,0.130410943,No,No
3449,0.581391099,Yes,No
3450,0.536386847,No,No
3451,0.942690827,No,No
3452,0.69475964,No,No
3453,0.293972617,No,No
3454,0.161496294,No,No
3455,0.849533239,No,No
3456,0.459624104,No,No
3457,0.653469497,Yes,No
3458,0.565143607,Yes,No
3459,0.107456346,No,Yes
3460,0.057058384,No,No
3461,0.37701819,Yes,No
3462,0.361550298,No,No
3463,0.673798113,No,No
3464,0.632200409,No,No
3465,0.968940928,No,No
3466,0.858099503,No,No
3467,0.496582526,No,No
3468,0.500025353,Yes,No
3469,0.674129229,Yes,No
3470,0.114090583,No,No
3471,0.999890565,No,No
3472,0.518808101,No,No
3473,0.909904874,No,No
3474,0.967356335,Yes,No
3475,0.58164274,No,No
3476,0.103348648,Yes,Yes
3477,0.573345808,No,No
3478,0.597642437,No,No
3479,0.789193137,No,No
3480,0.048229267,No,No
3481,0.466315367,Yes,Yes
3482,0.922770258,No,No
3483,0.991299079,Yes,No
3484,0.191382679,No,No
3485,0.870598993,No,No
3486,0.146250562,No,No
3487,0.841174435,Yes,No
3488,0.277277727,Yes,Yes
3489,0.959625266,No,No
3490,0.695496751,No,No
3491,0.399110601,No,No
3492,0.28097333,No,No
3493,0.235237527,No,No
3494,0.680792327,No,No
3495,0.895791003,No,No
3496,0.75494197,Yes,No
3497,0.834791538,No,No
3498,0.781383768,No,No
3499,0.979147666,Yes,No
3500,0.757804927,No,No
3501,0.210228518,No,No
3502,0.791598465,No,Yes
3503,0.322069361,No,No
3504,0.995799863,No,No
3505,0.37667262,No,Yes
3506,0.292793756,No,No
3507,0.239215986,No,No
3508,0.658514652,No,No
3509,0.109221088,No,Yes
3510,0.953559882,No,No
3511,0.294312679,Yes,No
3512,0.295400611,No,No
3513,0.046066096,Yes,No
3514,0.246017518,No,No
3515,0.418979356,Yes,No
3516,0.36960639,No,No
3517,0.273019921,No,No
3518,0.040743838,No,No
3519,0.300581374,Yes,Yes
3520,0.778330938,No,No
3521,0.438792285,No,No
3522,0.290775348,Yes,No
3523,0.304792134,No,No
3524,0.554437576,No,No
3525,0.302292678,No,No
3526,0.63079732,No,No
3527,0.989454514,Yes,No
3528,0.041176398,No,No
3529,0.168736756,No,No
3530,0.179107545,No,No
3531,0.447070318,Yes,No
3532,0.041418712,No,No
3533,0.477521578,No,No
3534,0.928924758,No,No
3535,0.011564089,No,No
3536,0.364938867,No,No
3537,0.760893772,No,No
3538,0.1544945,No,No
3539,0.077559003,No,No
3540,0.630778537,Yes,No
3541,0.009950909,No,No
3542,0.801770491,Yes,No
3543,0.066852754,No,No
3544,0.524354259,No,Yes
3545,0.74012771,No,No
3546,0.242010989,No,No
3547,0.103540162,No,No
3548,0.175622766,No,No
3549,0.854683572,No,No
3550,0.705780292,No,No
3551,0.198098049,No,No
3552,0.716120797,No,No
3553,0.70861817,No,No
3554,0.997725098,No,No
3555,0.391556024,No,Yes
3556,0.864853494,No,No
3557,0.446442686,No,No
3558,0.897760224,No,No
3559,0.091600499,No,Yes
3560,0.17531263,No,Yes
3561,0.849954363,No,No
3562,0.819300324,Yes,Yes
3563,0.305433792,No,No
3564,0.596798318,No,No
3565,0.382699722,No,No
3566,0.010317349,No,Yes
3567,0.026104127,No,No
3568,0.054256365,No,No
3569,0.594072154,No,No
3570,0.279227735,No,No
3571,0.143948298,No,No
3572,0.941131108,No,No
3573,0.121318667,No,No
3574,0.673981716,No,No
3575,0.894160183,No,No
3576,0.163829667,No,No
3577,0.214729682,Yes,No
3578,0.573813534,No,No
3579,0.508448686,No,No
3580,0.521027417,No,No
3581,0.554678094,Yes,No
3582,0.949902916,No,No
3583,0.053838042,No,No
3584,0.760448521,Yes,No
3585,0.232506422,No,No
3586,0.37367767,Yes,No
3587,0.089291123,Yes,No
3588,0.445626769,No,No
3589,0.804219252,No,No
3590,0.098740339,Yes,Yes
3591,0.275603598,No,No
3592,0.373061709,No,No
3593,0.103899203,Yes,No
3594,0.76231681,No,No
3595,0.786947028,No,No
3596,0.835894998,No,No
3597,0.583896205,No,No
3598,0.507238821,No,No
3599,0.262552445,No,No
3600,0.655157967,No,No
3601,0.444563486,No,No
3602,0.970776406,No,No
3603,0.968179497,No,No
3604,0.905205132,No,No
3605,0.360089138,No,No
3606,0.367972455,No,No
3607,0.852673164,No,No
3608,0.729134932,No,No
3609,0.70436097,No,No
3610,0.279611011,No,No
3611,0.833348612,Yes,No
3612,0.579420572,No,Yes
3613,0.446865574,No,No
3614,0.865422124,No,No
3615,0.394209764,No,No
3616,0.653925812,No,No
3617,0.465905182,No,No
3618,0.592737806,No,No
3619,0.040546472,Yes,No
3620,0.461115163,No,No
3621,0.556491307,No,No
3622,0.492719335,No,No
3623,0.847410373,Yes,No
3624,0.311123975,No,No
3625,0.884076531,No,No
3626,0.40346197,No,No
3627,0.694526732,No,No
3628,0.086722728,No,No
3629,0.200154084,No,No
3630,0.761166011,No,No
3631,0.012328686,No,No
3632,0.968527739,No,No
3633,0.190628901,No,No
3634,0.901303986,No,No
3635,0.515945028,Yes,No
3636,0.564575367,No,No
3637,0.084131788,No,No
3638,0.365218754,No,Yes
3639,0.156218861,No,No
3640,0.525931494,No,No
3641,0.550732146,No,No
3642,0.70966695,Yes,No
3643,0.878278158,Yes,Yes
3644,0.468179816,No,No
3645,0.23336037,No,No
3646,0.333571661,No,No
3647,0.847089813,No,No
3648,0.145863485,No,No
3649,0.627256078,No,Yes
3650,0.013085884,No,No
3651,0.245669328,No,No
3652,0.591408498,No,No
3653,0.45641204,No,No
3654,0.49354949,Yes,No
3655,0.66056205,No,No
3656,0.234586024,No,No
3657,0.28080494,Yes,No
3658,0.684458207,No,No
3659,0.538291408,No,No
3660,0.014586824,No,No
3661,0.670327795,No,No
3662,0.620092041,No,No
3663,0.078607574,No,Yes
3664,0.747519495,No,No
3665,0.522101459,Yes,No
3666,0.204747284,No,No
3667,0.559356368,No,Yes
3668,0.595458514,No,No
3669,0.920118729,Yes,No
3670,0.742144426,No,No
3671,0.301924354,No,Yes
3672,0.118132968,No,No
3673,0.853184072,No,No
3674,0.846067688,No,No
3675,0.175310015,Yes,No
3676,0.062131185,No,No
3677,0.71186465,No,No
3678,0.722581831,No,No
3679,0.177143754,No,No
3680,0.66821186,No,No
3681,0.278923745,No,No
3682,0.260617028,No,No
3683,0.324517934,Yes,No
3684,0.520396367,No,No
3685,0.804453923,No,No
3686,0.498643751,No,No
3687,0.298042696,Yes,No
3688,0.883974299,No,No
3689,0.055089957,Yes,No
3690,0.797091484,No,No
3691,0.784381758,No,No
3692,0.25354681,Yes,No
3693,0.198295183,No,No
3694,0.874700561,Yes,No
3695,0.558871294,No,No
3696,0.046011358,No,No
3697,0.890832516,No,No
3698,0.349005984,No,No
3699,0.342156554,No,No
3700,0.643287937,No,No
3701,0.661310943,Yes,No
3702,0.353316121,No,No
3703,0.143278928,No,No
3704,0.552269763,No,No
3705,0.625179165,No,No
3706,0.860222365,No,No
3707,0.484439987,No,No
3708,0.64569608,No,No
3709,0.054408828,Yes,No
3710,0.8945229,No,No
3711,0.327215813,No,No
3712,0.632221124,Yes,No
3713,0.916051631,No,No
3714,0.810525784,No,No
3715,0.637703857,No,No
3716,0.703607828,No,No
3717,0.920905116,No,Yes
3718,0.81209318,No,No
3719,0.609859061,No,No
3720,0.658702706,No,No
3721,0.147268424,No,No
3722,0.47016768,No,Yes
3723,0.300997648,No,No
3724,0.431970634,Yes,No
3725,0.662246874,No,No
3726,0.149151094,No,No
3727,0.017375964,No,No
3728,0.396924403,No,No
3729,0.322184314,Yes,No
3730,0.42043206,No,Yes
3731,0.93122092,No,No
3732,0.707084101,No,No
3733,0.327458775,No,No
3734,0.179278822,No,No
3735,0.618478294,Yes,No
3736,0.657576252,No,No
3737,0.483622684,No,No
3738,0.212760775,No,Yes
3739,0.028555261,No,No
3740,0.265660697,No,Yes
3741,0.457170499,No,No
3742,0.787934286,Yes,No
3743,0.853753829,No,No
3744,0.41293456,No,No
3745,0.796124055,No,No
3746,0.993352824,Yes,Yes
3747,0.716610375,No,No
3748,0.728599032,No,No
3749,0.909536502,Yes,No
3750,0.338144128,No,No
3751,0.011205393,No,No
3752,0.986977272,No,No
3753,0.490468078,No,No
3754,0.785677593,Yes,No
3755,0.812491138,No,No
3756,0.397516677,Yes,No
3757,0.541273047,Yes,No
3758,0.539915526,No,No
3759,0.220216009,No,No
3760,0.117638934,No,No
3761,0.543572305,No,No
3762,0.120143227,No,No
3763,0.346088724,No,No
3764,0.186083332,No,No
3765,0.706916108,Yes,No
3766,0.872008853,Yes,No
3767,0.57791461,Yes,No
3768,0.410155807,No,No
3769,0.996642641,Yes,No
3770,0.021209135,No,No
3771,0.304341084,No,No
3772,0.278673153,No,No
3773,0.356203598,No,No
3774,0.230595741,No,No
3775,0.264262835,No,No
3776,0.25767711,Yes,No
3777,0.505744051,No,No
3778,0.391055277,No,No
3779,0.639280102,No,No
3780,0.51440116,No,No
3781,0.183421852,Yes,No
3782,0.810044979,No,No
3783,0.472195198,Yes,No
3784,0.153231518,No,No
3785,0.166879843,No,No
3786,0.79696841,No,No
3787,0.702993184,No,No
3788,0.506527953,Yes,No
3789,0.30608151,Yes,No
3790,0.460522037,No,No
3791,0.636483537,No,No
3792,0.879282317,No,No
3793,0.555867868,No,No
3794,0.276735295,Yes,No
3795,0.042739915,No,No
3796,0.175455056,No,No
3797,0.650177621,No,No
3798,0.160436967,No,No
3799,0.481539553,No,No
3800,0.698955015,No,Yes
3801,0.308224901,No,No
3802,0.66910589,No,No
3803,0.581072062,No,No
3804,0.438939107,Yes,Yes
3805,0.897245479,No,No
3806,0.69205889,No,No
3807,0.360597033,No,No
3808,0.804264534,No,No
3809,0.738102214,No,No
3810,0.791683966,Yes,No
3811,0.640955983,Yes,No
3812,0.379370616,No,No
3813,0.348578516,No,No
3814,0.654151361,No,No
3815,0.130900008,No,Yes
3816,0.81991435,No,No
3817,0.370335384,No,No
3818,0.630371989,No,No
3819,0.499063915,No,No
3820,0.519326492,Yes,No
3821,0.738006146,No,No
3822,0.626670054,No,No
3823,0.250308988,No,No
3824,0.074225931,No,No
3825,0.840234067,No,No
3826,0.884894075,No,No
3827,0.164496533,No,No
3828,0.309477067,Yes,No
3829,0.282342382,No,No
3830,0.937448561,Yes,Yes
3831,0.204777382,No,No
3832,0.166539232,No,No
3833,0.18183855,No,No
3834,0.729869176,No,No
3835,0.888019844,No,No
3836,0.393367411,No,Yes
3837,0.136079904,No,No
3838,0.585721997,No,No
3839,0.209934958,No,No
3840,0.064151447,No,No
3841,0.886231378,Yes,No
3842,0.870841276,No,No
3843,0.97591016,No,No
3844,0.474004755,No,No
3845,0.294001198,No,No
3846,0.769783746,Yes,No
3847,0.180494932,Yes,No
3848,0.243292077,No,No
3849,0.255682626,No,No
3850,0.95161941,No,No
3851,0.729822919,No,No
3852,0.133694793,No,No
3853,0.092845878,No,Yes
3854,0.842814854,No,No
3855,0.802274323,No,No
3856,0.670994578,No,No
3857,0.196100652,No,No
3858,0.480283539,Yes,No
3859,0.602725945,No,Yes
3860,0.932137527,No,No
3861,0.16942374,No,No
3862,0.515446807,No,No
3863,0.157751639,No,Yes
3864,0.443849341,No,No
3865,0.200134975,No,Yes
3866,0.836186208,No,No
3867,0.254736278,No,No
3868,0.417104716,Yes,No
3869,0.407787652,No,No
3870,0.86629496,No,No
3871,0.757797465,No,No
3872,0.057575489,Yes,No
3873,0.067087457,No,No
3874,0.551197245,No,No
3875,0.427719027,No,No
3876,0.275584221,No,No
3877,0.792620938,No,Yes
3878,0.128635172,No,Yes
3879,0.974056913,Yes,No
3880,0.024102507,Yes,Yes
3881,0.118230725,No,No
3882,0.311316654,Yes,No
3883,0.509149095,Yes,No
3884,0.216136158,Yes,No
3885,0.736215149,No,Yes
3886,0.357541903,No,No
3887,0.038538333,Yes,No
3888,0.877721967,Yes,Yes
3889,0.943865673,No,No
3890,0.618563622,No,No
3891,0.806536389,No,No
3892,0.121111539,No,No
3893,0.268820282,No,No
3894,0.325231688,No,No
3895,0.960753167,No,No
3896,0.51222264,No,No
3897,0.007413559,No,No
3898,0.380185823,No,No
3899,0.007750601,No,No
3900,0.23780574,No,No
3901,0.454700067,No,No
3902,0.323393055,No,No
