Customer_ID,Call_Duration_sec,Data_Usage_MB,Plan_Type,Monthly_Bill,Network_Type,City,State,Num_Calls,Num_SMS,Service_Requests
78e28acb,389,1769.7,Postpaid,95.12,5G,Chicago,IL,372,168,8
6323e89f,2799,3773.15,Prepaid,176.9,5G,Phoenix,AZ,312,50,9
3742b7fe,3600,3809.79,Prepaid,119.82,4G,Phoenix,AZ,46,21,9
edd0b260,1627,3512.38,Prepaid,125.0,4G,San Jose,CA,407,284,2
3763c67b,1081,3967.76,Prepaid,110.36,4G,San Diego,CA,191,170,3
89011d81,1538,4275.2,Prepaid,59.62,5G,San Antonio,TX,382,21,0
a3e29508,710,3236.35,Postpaid,82.27,5G,San Jose,CA,160,97,3
dd5970b2,1217,952.8,Prepaid,40.35,4G,Los Angeles,CA,292,118,4
0dbf6a45,3405,616.36,Postpaid,131.96,3G,New York,NY,229,103,10
1069da04,637,4568.54,Postpaid,146.93,3G,Dallas,TX,81,154,8
944ffc4d,93,4201.3,Postpaid,141.97,3G,Phoenix,AZ,264,275,6
c1598ce8,1719,4332.89,Prepaid,99.76,4G,San Diego,CA,486,119,2
35c903c7,44,543.61,Prepaid,46.7,3G,New York,NY,43,298,1
e84f97fb,332,4837.46,Prepaid,71.76,4G,Philadelphia,PA,242,48,2
8594ecfb,702,3141.7,Postpaid,31.65,3G,Chicago,IL,42,44,8
f2c7a7ff,3332,3926.21,Prepaid,191.27,4G,San Diego,CA,85,288,8
26e09214,3570,4100.0,Prepaid,185.55,5G,San Jose,CA,327,236,10
9d2e28fc,3081,4598.68,Postpaid,78.16,4G,Houston,TX,236,43,5
3d8c2a90,608,1771.75,Postpaid,58.38,4G,Los Angeles,CA,469,218,5
8aa84c09,1738,2913.59,Postpaid,161.01,3G,San Jose,CA,31,26,8
fbbdd672,3331,1781.28,Prepaid,109.73,5G,San Antonio,TX,372,52,10
4c83d2f6,2384,2997.28,Prepaid,118.89,5G,San Jose,CA,315,193,7
e52823e2,986,4848.15,Postpaid,45.25,5G,Phoenix,AZ,371,48,0
82244f1c,279,2698.97,Prepaid,24.72,4G,San Jose,CA,167,239,2
f8cf476f,3517,4003.25,Prepaid,37.29,3G,Chicago,IL,186,47,10
aee5cd80,3265,1087.34,Prepaid,170.34,5G,Chicago,IL,315,288,0
3895017f,398,4554.98,Prepaid,93.88,3G,San Antonio,TX,27,19,6
456b698c,1089,2431.69,Prepaid,71.49,4G,San Antonio,TX,483,151,9
acf6f1c5,285,1485.51,Prepaid,83.22,3G,San Jose,CA,206,4,7
03ddbb29,935,535.24,Postpaid,10.27,5G,New York,NY,462,125,3
dcafdd33,2773,1423.5,Prepaid,56.08,5G,Houston,TX,209,269,8
c8da38b7,1883,1477.02,Postpaid,150.48,4G,San Jose,CA,419,136,6
50a3b4ed,3212,1688.72,Prepaid,84.92,3G,San Antonio,TX,86,34,3
db583b71,1307,4818.12,Prepaid,98.21,4G,Los Angeles,CA,154,292,0
0c25d03e,3248,3957.47,Postpaid,185.43,5G,Houston,TX,455,42,9
84f7ce27,3565,4217.91,Postpaid,129.83,5G,San Diego,CA,258,11,6
2ad65b42,1544,3115.85,Prepaid,95.04,4G,Houston,TX,386,279,1
af13bfe8,2568,4160.44,Prepaid,53.94,5G,San Diego,CA,92,260,3
1264a857,2861,4535.72,Prepaid,45.44,4G,New York,NY,188,40,8
c4b40a20,3113,4295.28,Postpaid,150.41,3G,Phoenix,AZ,129,6,9
a47d3e22,2861,1169.63,Postpaid,118.23,3G,Dallas,TX,344,170,4
93ed3846,2682,3857.72,Postpaid,11.47,3G,Los Angeles,CA,21,61,4
14a98844,2585,2525.17,Postpaid,163.96,3G,New York,NY,106,189,1
e00bd55d,964,4793.61,Postpaid,185.08,4G,San Antonio,TX,329,4,2
2463be2a,2831,3125.07,Prepaid,178.5,4G,San Antonio,TX,336,261,3
f2792612,1243,4965.29,Postpaid,89.72,4G,Los Angeles,CA,285,217,8
5f232068,362,1350.99,Postpaid,20.13,3G,Philadelphia,PA,208,195,9
1cf918f4,3573,4092.33,Prepaid,42.04,4G,Phoenix,AZ,387,84,9
8692cca3,314,4191.79,Postpaid,67.2,4G,San Jose,CA,462,148,7
2a6a02c9,2652,3092.0,Prepaid,138.32,3G,Phoenix,AZ,263,246,6
d736d14b,1381,2763.75,Prepaid,80.82,3G,Los Angeles,CA,70,97,5
1018fd23,2533,3603.94,Postpaid,36.05,4G,Los Angeles,CA,416,55,7
d3bf1b00,3407,1691.16,Postpaid,171.96,3G,Los Angeles,CA,95,248,0
fff9ef88,319,3578.46,Prepaid,167.13,5G,Dallas,TX,110,165,10
07e8072e,1463,1402.17,Prepaid,136.36,5G,San Jose,CA,306,69,6
ddeff651,2166,3592.13,Prepaid,174.5,4G,Los Angeles,CA,444,61,8
49603e5f,604,3762.59,Prepaid,86.42,5G,San Jose,CA,405,191,0
0551df14,129,4178.69,Prepaid,160.15,5G,Phoenix,AZ,478,101,6
2004e7b1,1332,3262.13,Prepaid,125.56,4G,San Diego,CA,115,137,1
8f52734a,930,3708.85,Postpaid,95.61,4G,San Antonio,TX,30,164,1
0da4a661,635,4054.17,Postpaid,101.17,5G,New York,NY,380,167,8
b5724a5c,2536,2158.67,Prepaid,53.38,4G,Philadelphia,PA,374,163,2
f0ce2bfb,3294,1961.44,Prepaid,69.39,3G,San Antonio,TX,233,218,4
f6c444bd,2393,973.18,Prepaid,27.23,3G,Chicago,IL,83,232,4
b560daaf,3261,4015.71,Postpaid,162.76,5G,Dallas,TX,255,107,9
1adecde3,2367,1312.09,Prepaid,64.4,3G,San Diego,CA,266,257,5
ad1a3388,1025,2974.32,Postpaid,57.51,5G,Los Angeles,CA,223,181,1
3299cce2,1072,3135.35,Postpaid,152.35,4G,San Antonio,TX,129,56,0
80c88e0c,317,3889.42,Postpaid,30.27,3G,Houston,TX,341,298,0
7ef9be5c,2004,1577.22,Postpaid,66.19,4G,Chicago,IL,140,232,9
6d68879f,3327,4306.4,Postpaid,82.96,4G,Dallas,TX,226,37,5
eb3584a3,2931,4183.25,Postpaid,147.63,4G,Dallas,TX,45,164,8
e5244ac7,37,3974.31,Prepaid,171.46,4G,Dallas,TX,380,263,5
10f89782,3170,273.3,Prepaid,33.12,4G,Houston,TX,309,166,2
e776d52a,2336,353.5,Prepaid,118.0,3G,San Jose,CA,41,54,4
82af0eeb,2882,4790.05,Prepaid,174.88,5G,San Antonio,TX,326,25,10
5e4ffd0a,2787,681.25,Postpaid,151.39,3G,San Jose,CA,319,290,7
52fd5151,221,3220.47,Prepaid,98.35,4G,Philadelphia,PA,279,73,0
202ecf1f,2278,3185.05,Postpaid,16.24,5G,Houston,TX,199,157,7
5fbf9556,1957,4089.94,Postpaid,37.29,5G,Dallas,TX,297,265,6
b815419a,2287,435.28,Prepaid,75.48,3G,San Diego,CA,160,116,4
bd895303,3102,4543.78,Postpaid,95.28,3G,Philadelphia,PA,28,32,7
b0b92ec7,1450,1245.63,Prepaid,20.67,5G,San Jose,CA,141,276,4
d8523b7d,2746,2657.92,Postpaid,190.21,5G,New York,NY,441,154,5
1d67e596,1526,4719.26,Postpaid,56.95,5G,Philadelphia,PA,60,195,5
c1a9c1fa,240,1045.11,Postpaid,99.71,5G,Philadelphia,PA,162,242,1
b39973b9,2905,1444.75,Postpaid,71.55,5G,San Antonio,TX,306,171,6
cd419f34,622,4369.86,Postpaid,102.29,5G,Houston,TX,294,197,8
ae46d297,402,2744.53,Postpaid,192.78,5G,San Jose,CA,306,171,6
7e0bc19d,968,2514.95,Prepaid,26.45,5G,Chicago,IL,381,267,6
234e4c09,2736,3134.74,Prepaid,71.68,5G,San Antonio,TX,267,107,4
5c7a01b9,2086,3967.6,Postpaid,138.91,3G,Houston,TX,112,91,4
3a60c20e,955,2273.12,Prepaid,58.9,4G,Dallas,TX,381,282,2
5811fc3e,2798,1156.57,Prepaid,141.87,3G,Philadelphia,PA,465,245,9
cc39497c,2096,3671.12,Prepaid,129.84,5G,Philadelphia,PA,231,124,10
268a9510,1526,611.61,Postpaid,109.29,5G,New York,NY,424,118,9
8b357e90,1056,3552.03,Prepaid,105.58,4G,Phoenix,AZ,273,41,0
1cdd93b7,2416,909.05,Postpaid,111.38,3G,New York,NY,142,39,4
b1370434,2189,3880.76,Postpaid,190.01,4G,New York,NY,129,110,3
076f3453,2242,2148.73,Postpaid,152.63,5G,San Diego,CA,259,269,8
6782d644,2383,3395.74,Postpaid,140.25,3G,San Diego,CA,371,84,6
1f6f14b0,3110,1115.97,Prepaid,74.26,5G,Chicago,IL,408,286,9
86ebd782,1717,1161.01,Prepaid,178.73,3G,San Antonio,TX,41,280,6
f68971c4,3572,4351.67,Postpaid,25.51,5G,Dallas,TX,203,226,7
ea5772d5,2254,3018.58,Prepaid,167.7,4G,San Antonio,TX,74,196,6
4263a33a,397,142.82,Prepaid,122.41,5G,Chicago,IL,58,161,4
499ceceb,38,3935.19,Postpaid,197.62,3G,San Diego,CA,64,141,7
927b2846,1553,3552.38,Prepaid,129.57,5G,Philadelphia,PA,426,297,5
c73b8dd6,929,1961.63,Prepaid,102.61,3G,San Antonio,TX,35,202,9
7a1eb070,1794,11.57,Prepaid,163.06,5G,Dallas,TX,96,228,5
651f4958,1218,890.95,Postpaid,191.51,3G,San Diego,CA,327,214,5
5a2f1025,1511,2242.52,Postpaid,56.19,5G,Houston,TX,52,3,10
167218c3,2153,787.79,Postpaid,64.51,5G,Philadelphia,PA,253,165,3
7dbe3db9,3509,1786.36,Prepaid,142.19,3G,Chicago,IL,441,269,5
a8313130,3404,2755.72,Prepaid,49.34,4G,Houston,TX,211,205,2
526dae70,3561,2367.88,Prepaid,199.51,4G,Los Angeles,CA,166,272,10
0ca75341,1234,1023.8,Prepaid,170.62,5G,San Jose,CA,293,109,2
30713e92,1488,1428.26,Prepaid,39.7,4G,Houston,TX,398,34,6
0f33946c,1938,4729.74,Postpaid,182.91,4G,Houston,TX,41,196,3
92580954,1035,3525.08,Prepaid,170.03,4G,San Jose,CA,325,49,2
eaabab8c,2836,4753.28,Postpaid,56.75,3G,Phoenix,AZ,432,278,9
3816dd3c,1831,1300.55,Prepaid,197.47,3G,Phoenix,AZ,77,130,1
6ce745e1,2050,650.03,Postpaid,35.62,4G,New York,NY,245,3,8
58559c54,1467,3900.11,Prepaid,193.94,5G,Phoenix,AZ,39,243,4
ee43ae81,2113,1596.17,Prepaid,139.77,4G,San Jose,CA,32,112,0
e037889d,486,4613.31,Prepaid,33.56,4G,Chicago,IL,27,281,7
6a39f640,3362,1611.39,Prepaid,61.96,3G,Los Angeles,CA,425,195,7
0983e43c,1050,1280.32,Prepaid,31.72,3G,San Jose,CA,149,81,10
2335cf87,1893,1098.92,Postpaid,117.44,4G,New York,NY,370,199,0
1ef310af,760,2946.64,Prepaid,181.85,5G,Chicago,IL,289,206,7
661e8662,3171,3368.7,Prepaid,132.21,4G,New York,NY,356,276,4
30a27326,2252,3890.25,Prepaid,170.15,3G,Dallas,TX,434,250,1
002ade12,1488,1451.8,Postpaid,61.33,5G,San Antonio,TX,65,94,9
21c5fd9d,3315,4761.27,Prepaid,182.55,5G,Los Angeles,CA,204,46,9
dfa724ec,1841,4898.08,Postpaid,55.38,5G,San Diego,CA,431,267,9
f453184c,3550,3632.32,Postpaid,141.58,3G,Phoenix,AZ,410,13,2
a3c9c108,3229,342.22,Postpaid,79.48,3G,San Jose,CA,206,86,8
06de4c56,919,986.06,Postpaid,134.02,3G,Chicago,IL,282,180,3
78cbc18c,1168,4457.63,Postpaid,166.21,5G,San Jose,CA,461,87,5
2b6ed2a8,1765,1243.74,Prepaid,67.84,4G,Philadelphia,PA,183,159,1
e0fedf11,1335,3118.84,Prepaid,77.69,3G,San Jose,CA,433,275,10
2b863e80,3458,1035.76,Prepaid,148.71,5G,Los Angeles,CA,226,98,8
cae667f7,1431,4723.54,Prepaid,149.74,3G,Chicago,IL,388,152,10
aa623d9c,426,1433.18,Prepaid,159.9,5G,Philadelphia,PA,397,71,0
0dec7181,1060,3859.49,Prepaid,190.5,3G,Chicago,IL,287,172,6
ea08cf20,2113,700.08,Postpaid,43.29,3G,Houston,TX,434,72,7
b9eff2cb,1479,2792.07,Postpaid,77.12,5G,Phoenix,AZ,427,219,0
c0f800c2,201,84.42,Prepaid,90.6,4G,San Diego,CA,477,70,5
eec096a5,1476,865.42,Postpaid,16.46,5G,Houston,TX,96,149,8
bc308787,106,2615.33,Prepaid,94.24,3G,Dallas,TX,366,240,3
1a38f6be,2364,4669.93,Postpaid,152.71,3G,Chicago,IL,388,40,6
36aeea89,1266,4133.08,Prepaid,196.41,3G,Dallas,TX,337,121,6
e601b9bc,2961,1034.85,Postpaid,181.2,5G,San Jose,CA,13,268,7
0344bb21,2619,4460.81,Prepaid,197.38,3G,Houston,TX,333,247,3
75edefe5,2118,1279.72,Prepaid,32.05,4G,Phoenix,AZ,383,198,0
50a07f01,1964,2887.64,Postpaid,56.46,3G,Philadelphia,PA,193,247,6
a64b0211,2398,2535.22,Prepaid,165.94,4G,Dallas,TX,248,32,7
ae6b08af,2129,2454.74,Postpaid,107.38,5G,Phoenix,AZ,251,265,8
de9c7834,124,521.59,Postpaid,64.3,5G,New York,NY,151,203,0
7d78da6a,2806,381.21,Postpaid,135.12,4G,New York,NY,468,245,2
8e093df0,346,4538.91,Prepaid,69.05,3G,San Diego,CA,279,247,0
d4af4e10,239,1620.22,Postpaid,41.78,4G,Dallas,TX,401,202,7
734f1dd9,987,2038.54,Prepaid,39.85,5G,San Jose,CA,112,47,2
49ce3025,690,1149.38,Prepaid,192.95,3G,Los Angeles,CA,50,154,10
9d527214,3276,1593.51,Postpaid,79.29,5G,San Diego,CA,199,251,6
3f6f801d,2988,2303.1,Prepaid,53.28,5G,San Jose,CA,295,60,8
3e43abe2,2564,1588.51,Prepaid,173.94,5G,New York,NY,82,70,2
4db7ada8,2887,2573.41,Prepaid,117.95,4G,San Diego,CA,119,271,0
66b9af9a,1341,1461.22,Postpaid,187.4,3G,Houston,TX,237,239,4
357de2ed,972,611.43,Postpaid,114.61,3G,San Diego,CA,212,150,2
25fe06d1,1464,2125.44,Prepaid,184.52,5G,Dallas,TX,57,294,9
c9c9cf40,3355,3377.46,Prepaid,142.22,5G,Dallas,TX,340,26,2
f82d839a,2234,3852.73,Prepaid,127.5,4G,San Antonio,TX,254,297,1
f7b27d84,1119,3514.7,Postpaid,161.31,3G,San Jose,CA,239,59,10
e639c84e,2436,2613.07,Prepaid,185.78,5G,Dallas,TX,238,176,0
8a1ac357,665,5.26,Postpaid,91.27,4G,Houston,TX,219,92,8
81d071a5,913,3834.68,Prepaid,17.04,4G,Los Angeles,CA,434,146,8
0f4e37d1,489,1589.85,Prepaid,88.57,5G,Los Angeles,CA,410,99,6
afdd2585,2059,295.27,Postpaid,86.56,5G,Chicago,IL,235,77,4
2a7eeb3d,3586,1886.47,Prepaid,131.57,3G,Philadelphia,PA,187,284,3
44786d1e,266,3198.18,Prepaid,48.34,4G,San Jose,CA,410,220,3
6504bd6c,49,2398.48,Prepaid,101.35,3G,Phoenix,AZ,298,180,9
9b525ee8,1476,2438.9,Prepaid,67.1,5G,Philadelphia,PA,382,263,5
97d7a78e,3491,3540.99,Postpaid,67.55,4G,Dallas,TX,434,25,3
b7a9aa5d,2064,1324.77,Prepaid,143.06,3G,San Jose,CA,141,190,7
6962dc6c,633,113.78,Postpaid,59.89,4G,Los Angeles,CA,396,47,8
a0318145,520,1823.92,Postpaid,155.79,5G,Los Angeles,CA,367,263,8
a5cf6d4a,1381,245.65,Prepaid,126.56,4G,Dallas,TX,124,88,10
b5927eb1,1208,1302.08,Prepaid,33.98,3G,San Diego,CA,225,29,7
b6a28e4f,2158,1856.28,Prepaid,117.65,3G,New York,NY,177,217,2
693dd4d5,3032,4849.33,Prepaid,151.86,3G,Dallas,TX,460,197,8
f53a1806,2310,3160.43,Prepaid,30.02,3G,Dallas,TX,325,184,7
e65db587,3017,4433.55,Postpaid,153.62,4G,Chicago,IL,119,65,0
6e04d875,2376,4329.71,Postpaid,169.08,4G,Houston,TX,195,157,6
57a9b967,1817,4391.07,Postpaid,115.57,5G,Los Angeles,CA,385,16,10
c6f61741,1079,2100.72,Prepaid,158.59,4G,San Antonio,TX,341,75,4
d8b2e9fa,366,775.49,Prepaid,78.67,4G,San Jose,CA,115,176,7
a1f8af88,2778,4790.66,Postpaid,55.05,4G,Houston,TX,45,78,4
0086d467,2721,2837.44,Prepaid,33.27,3G,Phoenix,AZ,365,54,5
148cb10a,1440,4050.82,Prepaid,191.41,4G,Los Angeles,CA,348,240,8
bd59c55c,2140,3333.91,Prepaid,169.65,4G,Dallas,TX,359,108,9
43ec6860,3183,3292.81,Postpaid,96.31,4G,Phoenix,AZ,225,66,10
1b82aec7,2928,2082.1,Postpaid,47.03,3G,Dallas,TX,342,12,9
85b94f54,3384,4098.98,Postpaid,17.16,5G,Los Angeles,CA,349,152,9
8c6e854e,1896,67.63,Postpaid,67.66,4G,San Antonio,TX,12,94,0
ffa6cbcf,1073,1526.32,Postpaid,122.51,4G,Dallas,TX,347,214,8
3d93ef44,1445,4396.15,Postpaid,19.5,3G,Los Angeles,CA,32,130,3
31d1903f,2795,338.59,Postpaid,173.74,5G,Chicago,IL,441,278,10
724d91cf,106,242.34,Prepaid,174.51,4G,Philadelphia,PA,230,145,5
32701d5d,3176,508.62,Prepaid,183.2,5G,San Diego,CA,246,59,8
41f5b8a0,834,1873.01,Prepaid,48.83,3G,New York,NY,140,54,6
8ac6abcf,2936,1034.72,Postpaid,27.77,5G,Philadelphia,PA,10,125,0
8c0d260d,515,917.49,Postpaid,122.87,4G,Philadelphia,PA,222,82,7
c914050a,1657,4689.31,Prepaid,159.51,3G,Houston,TX,333,55,5
84410081,2442,601.19,Postpaid,64.4,5G,Houston,TX,465,137,8
137115d4,306,2869.12,Postpaid,146.44,4G,Dallas,TX,271,130,1
8a69fe48,64,1488.1,Prepaid,101.15,3G,Houston,TX,103,181,2
e94b940c,1179,3445.89,Prepaid,55.21,3G,Los Angeles,CA,245,85,4
895c1207,970,3493.27,Postpaid,118.11,3G,San Diego,CA,78,52,7
01e2b308,1387,2083.55,Prepaid,118.15,5G,San Antonio,TX,270,266,4
508b1973,1714,2.47,Prepaid,126.96,3G,Chicago,IL,63,181,10
47927251,560,3181.02,Prepaid,173.63,4G,Houston,TX,458,223,4
f67d353b,1382,2811.22,Postpaid,135.15,3G,Philadelphia,PA,391,175,3
eb6bbf12,176,4222.14,Prepaid,118.95,5G,Phoenix,AZ,466,116,9
f6eeae45,2144,4277.52,Prepaid,195.27,3G,New York,NY,413,256,5
7f5b89bb,48,1069.91,Postpaid,40.28,5G,Philadelphia,PA,40,76,7
177fd8ff,1980,631.37,Postpaid,196.95,3G,Chicago,IL,464,32,2
59befc96,1229,1645.17,Prepaid,160.99,3G,San Antonio,TX,41,87,4
bc79489b,1422,1971.24,Prepaid,195.66,3G,Philadelphia,PA,463,201,0
c4094c83,3360,1653.09,Postpaid,115.2,3G,Philadelphia,PA,231,218,2
c61c72dd,329,4583.62,Postpaid,11.87,4G,Chicago,IL,183,268,10
b520613e,2661,623.02,Prepaid,167.23,3G,Philadelphia,PA,486,252,7
5a9d0cb2,330,3551.78,Postpaid,23.12,3G,New York,NY,469,57,4
d335d6b8,3015,1157.32,Postpaid,94.93,4G,Dallas,TX,424,122,0
a516fbd9,381,2602.33,Prepaid,80.84,3G,Phoenix,AZ,335,145,0
5be665ea,841,2049.42,Prepaid,34.31,5G,Phoenix,AZ,435,208,4
537ae567,2597,2685.71,Prepaid,26.58,5G,San Antonio,TX,413,120,4
e5baae74,1192,2410.85,Prepaid,59.5,3G,Houston,TX,374,256,8
d342de99,1337,3349.64,Prepaid,143.5,4G,Houston,TX,426,8,6
e85eecf4,209,4234.32,Postpaid,131.7,5G,Los Angeles,CA,482,55,9
230c87ed,471,1528.8,Prepaid,173.95,4G,San Antonio,TX,67,265,3
52963534,1910,4808.83,Prepaid,23.82,5G,San Diego,CA,401,258,8
bce65871,1573,4033.01,Prepaid,158.72,5G,Philadelphia,PA,414,242,2
4260dbf5,1502,2096.38,Postpaid,68.6,5G,Phoenix,AZ,171,109,10
9e1bcb6e,578,1420.21,Postpaid,150.28,5G,Dallas,TX,331,77,3
9b10bc42,3372,2227.98,Prepaid,58.3,5G,Philadelphia,PA,307,195,0
4533fa7a,620,1305.77,Prepaid,107.21,5G,San Antonio,TX,408,174,6
b32071d3,3557,1210.65,Postpaid,95.63,4G,San Jose,CA,314,118,5
82e53862,1924,293.06,Prepaid,192.94,3G,Dallas,TX,352,125,7
78835a4d,3453,573.84,Prepaid,122.61,4G,Houston,TX,427,52,5
dc339474,1143,4596.16,Postpaid,115.82,3G,Chicago,IL,428,292,2
bb68814a,2024,4701.57,Postpaid,160.5,5G,Dallas,TX,143,27,10
0c9f7787,1859,3775.39,Prepaid,110.41,4G,San Diego,CA,353,228,7
48726425,3157,3990.2,Postpaid,114.56,3G,Philadelphia,PA,136,262,7
9848a226,609,4271.65,Prepaid,196.8,4G,San Antonio,TX,495,220,5
8ed56640,3481,2846.22,Prepaid,185.13,3G,San Jose,CA,407,68,9
f54d9f56,3436,3403.24,Postpaid,125.98,5G,San Diego,CA,220,151,6
0b654d3f,275,4797.41,Postpaid,39.81,4G,San Antonio,TX,443,25,5
104b1cbe,755,795.81,Postpaid,172.69,5G,San Jose,CA,169,62,3
f8d063bd,3084,1539.26,Postpaid,67.96,4G,New York,NY,313,51,2
b585862f,106,2677.22,Postpaid,39.19,4G,Dallas,TX,63,83,8
6bd145d0,333,4397.61,Postpaid,65.33,3G,Houston,TX,415,234,1
744e8cf0,2881,2435.29,Postpaid,104.37,4G,San Jose,CA,158,194,8
70b84f5d,1109,3941.6,Prepaid,182.87,4G,Houston,TX,414,18,4
987b2c61,2351,3683.93,Prepaid,133.47,3G,San Antonio,TX,488,220,6
1711cdd0,2379,3029.92,Postpaid,190.19,5G,New York,NY,241,135,6
e9ef5efd,3588,89.33,Prepaid,78.96,5G,Houston,TX,128,213,9
d45cd4ff,756,3196.49,Postpaid,11.8,4G,San Jose,CA,45,262,8
8503d168,1344,3649.89,Prepaid,67.47,4G,Houston,TX,199,110,2
2b8ea796,2921,1611.34,Postpaid,107.58,3G,Philadelphia,PA,174,151,1
128c0f52,2234,4179.97,Prepaid,101.54,3G,San Diego,CA,303,194,9
923af150,2467,1125.57,Postpaid,167.47,3G,San Diego,CA,488,203,0
ebe3807d,793,1145.16,Postpaid,178.54,5G,San Diego,CA,389,84,8
441fa7a6,725,4002.51,Postpaid,83.38,4G,Los Angeles,CA,231,270,5
d0bf78a2,3271,1632.53,Prepaid,78.84,4G,Houston,TX,35,191,4
14420741,1542,2829.18,Postpaid,191.96,4G,Chicago,IL,428,102,9
3ce3277a,2521,3796.39,Postpaid,80.19,4G,San Jose,CA,289,284,3
1bc1231a,3213,1344.06,Prepaid,60.35,5G,Philadelphia,PA,438,240,5
993d3689,40,855.32,Prepaid,57.4,5G,New York,NY,404,68,10
7d4a6421,40,3199.14,Postpaid,38.52,3G,Dallas,TX,475,4,5
e42c4e72,3424,4073.85,Prepaid,25.97,5G,Los Angeles,CA,279,18,6
3432dab8,2339,2649.43,Postpaid,162.01,4G,Philadelphia,PA,446,82,9
85a30360,1920,4069.62,Prepaid,164.62,4G,Houston,TX,160,132,0
bd1bf80f,2588,1365.13,Postpaid,87.14,3G,Dallas,TX,38,202,0
444ebdf9,2767,2523.84,Prepaid,103.81,4G,New York,NY,112,34,5
42ac690c,1167,3304.83,Postpaid,99.41,4G,New York,NY,398,232,9
6471a31f,2572,1929.0,Prepaid,135.78,3G,Chicago,IL,470,211,9
c010bf2c,2407,1650.19,Prepaid,159.62,5G,Phoenix,AZ,329,120,10
ce5c0e3a,1685,699.94,Postpaid,51.66,4G,Houston,TX,119,18,9
cda8d2ae,1615,808.45,Prepaid,109.01,4G,Chicago,IL,290,300,0
31feac78,2726,74.89,Prepaid,61.05,3G,Philadelphia,PA,147,195,0
1282b3c8,1150,3086.95,Postpaid,42.43,4G,San Antonio,TX,21,223,10
93e316a7,3463,1908.64,Prepaid,61.89,4G,Los Angeles,CA,8,43,2
06202f81,2249,3656.41,Postpaid,199.7,5G,San Antonio,TX,457,39,1
0ed0f7bb,1558,308.57,Prepaid,36.65,3G,New York,NY,164,296,0
b26195cb,3498,1060.18,Prepaid,170.99,5G,Houston,TX,274,146,5
01c86583,3381,2005.88,Postpaid,94.55,5G,Houston,TX,456,230,0
ba491b81,877,3139.13,Postpaid,114.68,3G,San Antonio,TX,291,151,10
6025bcae,1605,413.98,Postpaid,150.8,3G,San Diego,CA,220,211,1
19ac7652,3175,4953.55,Postpaid,83.56,5G,Phoenix,AZ,21,182,5
461a44f2,2855,423.28,Postpaid,119.25,4G,Dallas,TX,63,32,10
a4a2ca7f,356,4000.61,Prepaid,109.09,4G,Dallas,TX,429,129,9
ccfae7e9,359,2748.75,Prepaid,16.26,3G,San Antonio,TX,88,78,6
33a66918,3011,652.59,Postpaid,77.26,5G,San Antonio,TX,90,181,9
386399be,2272,1606.69,Prepaid,57.72,5G,Houston,TX,253,222,5
a88b8924,3570,2748.18,Prepaid,186.69,3G,Dallas,TX,395,89,8
477ff8c0,579,4855.75,Postpaid,103.77,5G,Houston,TX,174,101,10
1abb5263,2390,2001.99,Prepaid,66.07,5G,San Diego,CA,335,14,9
0730b56d,1075,2644.84,Postpaid,27.81,4G,San Jose,CA,336,200,7
a42f7fdf,3490,2336.73,Postpaid,12.82,3G,Dallas,TX,17,120,2
54743d7f,273,2385.9,Postpaid,130.5,4G,Dallas,TX,204,299,6
01ee69b2,1102,2077.25,Postpaid,64.06,4G,Houston,TX,358,201,7
d06de463,2498,3384.17,Prepaid,30.54,3G,San Antonio,TX,296,26,6
789099dc,3520,3832.92,Prepaid,60.31,3G,Chicago,IL,95,107,3
96ec8df8,1573,2151.96,Prepaid,32.83,3G,Los Angeles,CA,340,261,10
2b4f8eae,602,997.3,Postpaid,159.06,4G,New York,NY,131,104,5
69127d7e,125,2486.89,Postpaid,177.23,5G,New York,NY,226,259,6
3baae771,2621,4151.04,Prepaid,28.24,5G,Philadelphia,PA,234,278,7
8e02d16e,956,307.94,Postpaid,65.9,4G,Houston,TX,336,35,3
b42524cd,1250,4659.43,Prepaid,93.2,4G,Philadelphia,PA,302,151,4
7c5cedcc,2246,2886.79,Prepaid,124.58,3G,Philadelphia,PA,171,59,0
fc15b726,3429,4126.6,Postpaid,196.76,4G,San Jose,CA,369,287,5
d9054dc0,2167,1019.27,Postpaid,30.01,5G,New York,NY,197,166,0
57890dc3,2669,3675.15,Prepaid,197.63,5G,San Jose,CA,28,242,3
66222ed3,2241,4291.78,Postpaid,87.18,3G,Chicago,IL,49,235,5
2774011d,1591,136.75,Prepaid,32.25,3G,Phoenix,AZ,381,29,4
5b4efbc4,1448,4607.3,Prepaid,96.45,4G,San Diego,CA,204,49,7
7f92a140,2944,2824.75,Prepaid,64.23,3G,New York,NY,453,181,4
446517fc,894,4003.27,Postpaid,47.18,5G,San Antonio,TX,99,116,1
6d1ea1c9,1568,1778.57,Prepaid,45.4,4G,New York,NY,305,65,3
ec1bbb73,799,2503.67,Prepaid,175.76,3G,San Antonio,TX,266,258,5
28ba54ee,1617,1455.81,Postpaid,146.87,5G,Chicago,IL,346,68,10
ec01b517,296,4944.31,Prepaid,114.39,5G,Dallas,TX,483,221,6
418698f9,1559,2412.54,Postpaid,191.64,5G,Chicago,IL,493,74,8
48e499d4,2228,94.76,Prepaid,171.18,3G,San Jose,CA,284,131,4
1cdbe4fe,3306,3816.75,Postpaid,111.48,5G,San Diego,CA,350,189,9
