Customer_ID,Age,Gender,Income,Service_Usage,Purchase_History,Segment
3532,69,Female,131093,46,284,High-Value
3533,31,Male,64608,93,24,Medium-Value
3534,53,Female,148788,13,7,Low-Value
3535,29,Male,39192,45,368,Low-Value
3536,34,Female,23331,53,484,Medium-Value
3537,56,Female,71330,17,487,Low-Value
3538,26,Male,117392,47,335,Low-Value
3539,52,Female,69949,62,433,Medium-Value
3540,30,Female,88382,50,3,High-Value
3541,32,Male,119233,43,496,Medium-Value
3542,35,Female,57586,68,258,Low-Value
3543,68,Male,72243,84,263,Medium-Value
3544,50,Male,120566,75,121,Low-Value
3545,23,Male,144213,86,208,Medium-Value
3546,44,Female,78618,72,21,High-Value
3547,40,Female,98311,28,393,High-Value
3548,44,Male,27549,45,140,Low-Value
3549,51,Female,138168,41,477,Medium-Value
3550,63,Male,72494,94,280,High-Value
3551,55,Female,107973,97,289,Low-Value
3552,31,Male,43958,97,206,Medium-Value
3553,53,Male,109779,36,43,Low-Value
3554,25,Female,127713,91,338,Medium-Value
3555,52,Male,127960,84,118,High-Value
3556,36,Male,114520,33,5,Medium-Value
3557,47,Female,122478,25,207,Low-Value
3558,31,Male,149203,19,123,High-Value
3559,37,Male,141835,47,327,Low-Value
3560,66,Female,57538,85,345,High-Value
3561,42,Male,25833,33,142,Medium-Value
3562,57,Male,142893,67,372,Medium-Value
3563,41,Male,43386,14,232,Low-Value
3564,31,Male,136981,79,164,Medium-Value
3565,43,Male,120349,33,35,Medium-Value
3566,55,Male,119341,42,364,Low-Value
3567,40,Male,91778,86,434,High-Value
3568,39,Male,114240,65,472,High-Value
3569,65,Female,127955,95,335,High-Value
3570,36,Male,44832,47,11,Medium-Value
3571,63,Male,97857,35,408,Medium-Value
3572,68,Female,58930,84,75,Low-Value
3573,20,Male,52407,32,300,Medium-Value
3574,59,Male,24073,55,435,High-Value
3575,36,Male,37667,54,401,Low-Value
3576,26,Male,36035,76,381,High-Value
3577,45,Male,26732,51,198,Low-Value
3578,37,Male,75097,80,341,High-Value
3579,62,Female,23487,59,264,High-Value
3580,24,Female,120488,72,335,Medium-Value
3581,31,Female,77702,14,374,High-Value
3582,26,Female,146671,18,224,High-Value
3583,36,Female,114961,55,122,Medium-Value
3584,64,Male,132194,94,74,High-Value
3585,69,Male,105107,97,28,High-Value
3586,31,Male,49075,98,463,High-Value
3587,55,Male,127721,56,396,Medium-Value
3588,53,Male,91031,49,171,Medium-Value
3589,57,Female,104217,98,466,High-Value
3590,34,Female,34781,60,376,Medium-Value
3591,47,Male,59865,53,421,Low-Value
3592,26,Male,28469,71,364,Medium-Value
3593,50,Male,65167,6,383,Medium-Value
3594,69,Female,144866,70,216,High-Value
3595,42,Female,101738,86,319,Medium-Value
3596,31,Male,39928,8,101,Low-Value
3597,28,Female,96521,15,246,Medium-Value
3598,52,Male,59599,26,93,High-Value
3599,58,Female,36775,39,63,High-Value
3600,31,Female,86504,3,266,Low-Value
3601,47,Male,95918,57,206,Low-Value
3602,58,Female,90687,10,80,Medium-Value
3603,21,Female,46804,3,37,High-Value
3604,21,Male,129122,94,11,Low-Value
3605,45,Female,52259,46,115,High-Value
3606,25,Male,145725,22,90,Medium-Value
3607,19,Female,106284,67,232,Low-Value
3608,58,Male,105227,65,19,Medium-Value
3609,63,Male,117556,97,52,High-Value
3610,39,Female,63560,19,374,High-Value
3611,58,Female,47256,62,274,Low-Value
3612,33,Male,26125,98,94,Medium-Value
3613,46,Female,24370,57,32,Low-Value
3614,66,Female,24838,95,151,Medium-Value
3615,65,Female,134479,88,140,Low-Value
3616,47,Male,77429,76,58,Low-Value
3617,29,Male,23134,13,461,Medium-Value
3618,52,Male,130995,16,21,Medium-Value
3619,28,Female,63199,16,149,Medium-Value
3620,63,Female,97092,52,221,Medium-Value
3621,67,Male,144925,84,221,Medium-Value
3622,38,Male,53822,41,242,Low-Value
3623,38,Female,113513,48,219,High-Value
3624,22,Female,40113,91,29,Medium-Value
3625,65,Female,83594,39,463,Medium-Value
3626,37,Female,116102,13,47,High-Value
3627,54,Male,22669,4,396,Medium-Value
3628,20,Female,69427,96,58,Low-Value
3629,61,Female,101617,98,425,Medium-Value
3630,50,Male,32938,43,275,Low-Value
3631,26,Male,25717,81,140,Low-Value
3632,26,Female,97818,88,23,Low-Value
3633,21,Male,67659,93,389,Medium-Value
3634,52,Female,127601,46,378,High-Value
3635,34,Female,84575,92,410,Medium-Value
3636,51,Male,99737,47,373,High-Value
3637,41,Male,36289,86,63,Low-Value
3638,49,Female,44406,92,52,High-Value
3639,18,Male,142688,53,266,High-Value
3640,25,Female,116822,25,342,Medium-Value
3641,62,Female,32873,41,167,Medium-Value
3642,40,Female,145812,3,151,High-Value
3643,64,Male,102048,77,11,High-Value
3644,57,Female,114463,95,476,Low-Value
3645,29,Female,43461,13,95,Medium-Value
3646,29,Female,40710,18,72,High-Value
3647,63,Male,105488,37,384,Medium-Value
3648,64,Female,33448,43,487,High-Value
3649,32,Female,35198,34,48,High-Value
3650,58,Female,93158,81,348,Low-Value
3651,36,Male,126384,55,272,Medium-Value
3652,43,Female,87938,52,430,High-Value
3653,69,Female,70799,85,431,Low-Value
3654,46,Male,121860,36,95,Low-Value
3655,39,Male,114003,54,233,High-Value
3656,57,Female,54961,59,48,Medium-Value
3657,38,Female,63007,52,208,Low-Value
3658,68,Female,85470,19,453,Medium-Value
3659,55,Male,72256,12,227,Medium-Value
3660,37,Male,40739,92,409,Medium-Value
3661,46,Female,104054,11,77,Medium-Value
3662,68,Male,78186,48,349,Medium-Value
3663,21,Female,46547,92,219,Medium-Value
3664,24,Female,114472,99,360,High-Value
3665,45,Male,105823,79,81,Low-Value
3666,45,Female,138301,16,37,High-Value
3667,21,Male,126887,71,102,Medium-Value
3668,39,Male,71431,47,191,Medium-Value
3669,29,Female,45476,67,29,Low-Value
3670,62,Male,98411,31,314,Medium-Value
3671,20,Female,30686,76,253,Low-Value
3672,39,Male,37536,8,251,High-Value
3673,61,Female,54062,89,226,Medium-Value
3674,19,Female,68216,61,94,Low-Value
3675,41,Female,45041,44,415,Low-Value
3676,51,Male,51653,50,86,Medium-Value
3677,44,Female,41673,35,110,Medium-Value
3678,58,Male,30367,76,217,High-Value
3679,18,Male,39629,61,196,Medium-Value
3680,25,Male,140756,85,483,Medium-Value
3681,40,Male,131641,90,297,High-Value
3682,55,Male,108636,55,434,Low-Value
3683,23,Female,92190,66,44,Low-Value
3684,39,Male,45063,14,393,High-Value
3685,42,Female,39322,4,443,Medium-Value
3686,35,Female,104546,17,90,Low-Value
3687,34,Male,135637,69,475,High-Value
3688,29,Female,32693,24,155,Medium-Value
3689,23,Female,29241,49,466,Medium-Value
3690,43,Male,49778,55,478,High-Value
3691,44,Female,122379,71,109,Medium-Value
3692,25,Male,32651,23,59,Low-Value
3693,36,Male,45966,81,110,Medium-Value
3694,59,Male,29275,12,479,Medium-Value
3695,18,Female,65606,11,106,Medium-Value
3696,46,Female,21658,75,387,Low-Value
3697,62,Female,114499,98,221,Low-Value
3698,66,Female,92468,29,263,High-Value
3699,52,Male,34248,62,82,Low-Value
3700,57,Male,44437,53,272,High-Value
3701,31,Female,59727,48,49,High-Value
3702,52,Male,38201,91,377,Medium-Value
3703,65,Female,61150,86,32,Medium-Value
3704,62,Male,135148,66,486,Medium-Value
3705,37,Male,109891,48,89,Medium-Value
3706,66,Male,34999,94,428,High-Value
3707,30,Male,140703,59,480,High-Value
3708,55,Male,26376,71,19,Medium-Value
3709,66,Female,71673,57,3,High-Value
3710,63,Female,23476,76,378,High-Value
3711,66,Male,137393,3,60,High-Value
3712,25,Female,89902,81,419,Low-Value
3713,60,Male,134510,32,242,Low-Value
3714,37,Male,111269,8,29,High-Value
3715,50,Male,97994,87,75,High-Value
3716,43,Male,82878,30,70,Medium-Value
3717,56,Female,118331,15,83,Low-Value
3718,38,Male,40615,74,357,High-Value
3719,66,Female,31164,55,173,Low-Value
3720,59,Male,59316,38,411,Medium-Value
3721,60,Male,88560,15,197,Low-Value
3722,58,Female,49559,30,346,High-Value
3723,26,Male,82968,46,419,Low-Value
3724,41,Male,86800,64,147,Medium-Value
3725,54,Female,29047,26,273,Low-Value
3726,66,Female,64985,78,35,Medium-Value
3727,58,Female,92123,67,495,Medium-Value
3728,34,Male,26577,36,113,Low-Value
3729,41,Male,103171,90,461,Low-Value
3730,38,Female,131100,78,206,Medium-Value
3731,68,Female,23870,31,158,Medium-Value
3732,56,Male,54094,78,253,Low-Value
3733,58,Male,75329,40,122,Low-Value
3734,56,Female,29217,74,48,High-Value
3735,30,Female,135049,73,185,Medium-Value
3736,28,Female,103138,46,491,Low-Value
3737,63,Female,86141,42,273,Medium-Value
3738,36,Male,42343,18,101,Low-Value
3739,28,Male,148307,36,15,Low-Value
3740,30,Male,70822,76,128,Low-Value
3741,63,Male,33003,50,210,Low-Value
3742,62,Female,128793,61,112,Low-Value
3743,18,Male,79538,40,270,Low-Value
3744,57,Female,52089,3,142,Low-Value
3745,61,Male,73595,82,173,High-Value
3746,36,Male,103197,7,353,High-Value
3747,29,Male,102318,31,166,Medium-Value
3748,25,Female,50029,65,447,Low-Value
3749,25,Male,99023,95,119,Medium-Value
3750,62,Female,71324,64,203,High-Value
3751,29,Female,71962,77,11,Medium-Value
3752,65,Male,133037,93,249,Low-Value
3753,50,Female,59042,3,304,Low-Value
3754,62,Male,107601,93,248,Low-Value
3755,43,Female,96380,35,154,Medium-Value
3756,56,Male,104859,15,323,Medium-Value
3757,45,Female,110933,21,25,Medium-Value
3758,22,Female,65957,62,465,Medium-Value
3759,25,Male,102864,83,445,Medium-Value
3760,42,Male,146358,28,342,Medium-Value
3761,44,Male,63739,4,221,High-Value
3762,63,Male,58733,13,110,Medium-Value
3763,40,Female,65389,79,410,High-Value
3764,47,Female,49715,51,418,High-Value
3765,62,Female,59116,48,90,Medium-Value
3766,64,Female,76922,39,265,High-Value
3767,40,Male,76251,96,40,Medium-Value
3768,66,Female,81794,67,459,High-Value
3769,64,Male,37580,94,263,Medium-Value
3770,37,Female,135900,58,158,Low-Value
3771,35,Male,20823,84,118,Medium-Value
3772,35,Male,148001,2,450,Medium-Value
3773,19,Male,112008,25,256,Low-Value
3774,21,Male,27084,11,414,Medium-Value
3775,47,Male,97991,1,196,High-Value
3776,50,Female,30607,48,314,High-Value
3777,53,Male,102455,48,311,Medium-Value
3778,35,Female,132540,10,14,Medium-Value
3779,54,Female,104930,81,461,High-Value
3780,36,Male,134540,30,118,Low-Value
3781,64,Female,96355,35,217,High-Value
3782,45,Female,142225,19,205,Low-Value
3783,57,Female,31969,53,77,Low-Value
3784,37,Male,83059,34,421,Low-Value
3785,66,Male,37333,32,380,Low-Value
3786,50,Male,97236,76,172,High-Value
3787,29,Male,147182,81,390,Low-Value
3788,68,Female,117328,6,26,High-Value
3789,32,Female,118847,13,128,Low-Value
3790,58,Female,56668,86,374,Medium-Value
3791,56,Female,31945,75,142,Medium-Value
3792,19,Female,122528,64,392,Low-Value
3793,46,Female,66526,7,24,High-Value
3794,58,Male,67717,45,470,High-Value
3795,27,Female,79426,45,232,Medium-Value
3796,19,Female,121170,85,423,Low-Value
3797,68,Female,104166,65,177,Medium-Value
3798,28,Male,136524,94,341,Medium-Value
3799,30,Female,126572,19,235,Low-Value
3800,27,Female,110480,47,319,High-Value
3801,31,Male,108896,46,26,Medium-Value
3802,35,Female,98349,29,266,Low-Value
3803,68,Male,135036,99,461,Medium-Value
3804,26,Male,24601,84,362,Medium-Value
3805,56,Female,32930,61,117,High-Value
3806,45,Female,24333,65,58,High-Value
3807,20,Male,90935,23,270,High-Value
3808,37,Female,140384,95,329,Medium-Value
3809,23,Female,37839,51,455,High-Value
3810,44,Male,71337,63,295,Medium-Value
3811,19,Male,60204,99,122,High-Value
3812,46,Female,40195,22,159,Low-Value
3813,55,Male,47848,71,178,Low-Value
3814,20,Female,109229,33,144,Medium-Value
3815,33,Female,133251,44,328,Medium-Value
3816,47,Female,132265,7,368,Low-Value
3817,57,Female,149703,91,307,Medium-Value
3818,19,Male,60854,2,399,Low-Value
3819,34,Female,121986,17,89,High-Value
3820,58,Male,70998,65,239,Low-Value
3821,29,Female,87390,58,38,Medium-Value
3822,52,Female,51558,30,361,High-Value
3823,60,Male,22985,86,79,Low-Value
3824,18,Female,81794,92,345,Low-Value
3825,62,Male,63585,97,327,Medium-Value
3826,32,Male,104814,26,346,Low-Value
3827,43,Female,60264,35,252,High-Value
3828,54,Female,53326,63,328,Medium-Value
3829,38,Female,104816,75,466,High-Value
3830,66,Female,79261,71,149,High-Value
3831,48,Male,54022,28,16,Low-Value
3832,42,Female,35667,25,367,Medium-Value
3833,40,Female,38065,61,323,High-Value
3834,41,Female,134382,31,321,Medium-Value
3835,55,Female,148145,54,269,High-Value
3836,45,Female,107191,67,118,Medium-Value
3837,38,Male,30006,97,192,High-Value
3838,60,Female,91819,51,317,Low-Value
3839,35,Male,127158,58,288,High-Value
3840,53,Female,65076,34,396,Medium-Value
3841,52,Female,88861,59,351,High-Value
3842,62,Female,116319,21,297,Medium-Value
3843,26,Male,70393,56,194,High-Value
3844,55,Female,23143,37,489,Medium-Value
3845,47,Male,121341,64,392,Medium-Value
3846,61,Male,77505,19,443,Low-Value
3847,51,Female,32417,85,281,High-Value
3848,49,Male,51300,78,389,Low-Value
3849,20,Female,112062,74,301,High-Value
3850,20,Female,48896,53,386,High-Value
3851,45,Male,136469,71,426,High-Value
3852,61,Female,122979,93,250,High-Value
3853,32,Female,70629,63,422,Medium-Value
3854,58,Male,47606,62,231,Low-Value
3855,40,Male,59916,72,3,High-Value
3856,57,Male,81330,77,174,Medium-Value
3857,28,Male,27551,19,240,Medium-Value
3858,65,Male,134794,75,486,Medium-Value
3859,49,Male,120972,2,406,Medium-Value
3860,53,Female,139623,6,104,Low-Value
3861,50,Male,76422,29,289,High-Value
3862,41,Male,135852,41,244,Low-Value
3863,56,Female,133216,51,288,High-Value
3864,51,Female,135845,5,367,Medium-Value
3865,45,Male,87782,41,273,Medium-Value
3866,54,Male,85391,62,120,Medium-Value
3867,24,Female,124957,30,338,High-Value
3868,21,Male,143546,62,440,High-Value
3869,54,Male,145006,27,259,High-Value
3870,18,Female,83411,50,70,Low-Value
3871,18,Male,129437,82,433,High-Value
3872,64,Female,93185,52,183,Low-Value
3873,37,Male,135199,49,461,High-Value
3874,36,Female,126745,62,247,Low-Value
3875,46,Female,20888,60,118,Medium-Value
3876,27,Female,127519,80,31,High-Value
3877,35,Male,147574,54,465,Low-Value
3878,45,Female,77135,5,149,High-Value
3879,52,Male,49424,9,16,Medium-Value
3880,60,Female,61559,34,273,Medium-Value
3881,64,Female,137710,98,352,Medium-Value
3882,48,Female,137218,36,385,Low-Value
3883,44,Male,31075,95,368,Low-Value
3884,28,Male,42699,20,102,Low-Value
3885,66,Female,67972,81,72,Low-Value
3886,66,Male,136752,84,193,Medium-Value
3887,55,Male,29950,92,322,High-Value
3888,22,Male,25413,85,111,Low-Value
3889,25,Female,59305,83,293,Medium-Value
3890,51,Male,148821,63,408,High-Value
3891,65,Female,23569,67,347,Medium-Value
3892,69,Female,86778,30,340,Low-Value
3893,29,Female,122633,69,367,High-Value
3894,55,Male,50085,70,318,Low-Value
3895,18,Female,96023,3,277,Medium-Value
3896,48,Male,103845,49,106,High-Value
3897,21,Male,116307,42,37,Low-Value
3898,66,Female,112174,24,291,Low-Value
3899,62,Female,56163,44,422,High-Value
3900,67,Female,69592,1,181,Medium-Value
3901,22,Male,107151,54,143,Medium-Value
3902,47,Male,77333,52,114,Low-Value
3903,41,Female,137431,36,238,High-Value
3904,20,Female,28039,79,426,High-Value
3905,28,Male,28198,38,94,Low-Value
3906,62,Male,54354,44,260,Medium-Value
3907,21,Female,135513,82,107,Medium-Value
3908,43,Male,23824,87,244,Low-Value
3909,44,Male,70420,47,423,Low-Value
3910,63,Male,109535,29,335,Low-Value
3911,60,Male,23436,51,23,High-Value
3912,44,Male,113550,41,361,Low-Value
3913,59,Male,60857,86,271,Low-Value
3914,68,Female,36057,64,474,High-Value
3915,67,Male,21310,88,140,Medium-Value
3916,23,Female,146913,48,466,High-Value
3917,32,Female,95355,77,454,Low-Value
3918,47,Male,133769,97,384,Low-Value
3919,59,Female,143916,22,82,Low-Value
3920,54,Female,98993,99,377,High-Value
3921,54,Female,86013,17,498,Medium-Value
3922,59,Male,80022,86,438,High-Value
3923,54,Female,28906,5,344,Low-Value
3924,52,Male,29868,61,422,Medium-Value
3925,40,Female,38546,89,156,High-Value
3926,23,Female,118812,6,335,High-Value
3927,21,Female,92855,53,19,Medium-Value
3928,35,Female,149080,81,69,Medium-Value
3929,26,Male,53149,95,448,Low-Value
3930,66,Female,144060,17,132,High-Value
3931,46,Female,133591,59,256,Medium-Value
3932,30,Male,87381,97,209,High-Value
3933,64,Male,43684,39,10,Medium-Value
3934,69,Male,49858,54,140,Low-Value
3935,34,Female,65330,48,453,Medium-Value
3936,62,Male,128214,37,135,High-Value
3937,49,Male,143980,48,255,Low-Value
3938,65,Male,79204,68,300,High-Value
3939,39,Male,112203,78,407,Low-Value
3940,21,Male,45293,77,258,Medium-Value
3941,22,Male,76869,27,94,High-Value
3942,54,Female,110429,88,372,High-Value
3943,58,Male,24629,27,241,High-Value
3944,66,Female,25704,72,237,Low-Value
3945,30,Male,21776,63,165,Low-Value
3946,51,Male,77255,52,325,Medium-Value
3947,62,Male,68281,47,148,High-Value
3948,39,Female,136972,21,218,Low-Value
3949,40,Male,133532,57,428,Medium-Value
3950,68,Male,51236,75,108,Medium-Value
3951,20,Male,86780,95,231,Medium-Value
3952,59,Male,21333,91,70,Medium-Value
3953,51,Female,89205,42,221,Medium-Value
3954,49,Female,103120,48,74,Medium-Value
3955,62,Female,70946,27,179,Medium-Value
3956,68,Female,133883,72,80,Low-Value
3957,66,Female,75333,33,354,Medium-Value
3958,38,Male,47277,76,159,Medium-Value
3959,63,Male,70606,35,356,High-Value
3960,61,Male,21933,98,169,Low-Value
3961,38,Female,53514,16,314,High-Value
3962,61,Male,142058,36,389,High-Value
3963,28,Female,127336,66,161,Low-Value
3964,56,Male,109893,76,427,High-Value
3965,21,Female,112607,91,403,Medium-Value
3966,68,Male,82958,56,32,Low-Value
3967,18,Male,26827,17,121,Medium-Value
3968,45,Male,50844,20,215,High-Value
3969,41,Male,134501,85,3,Medium-Value
3970,52,Female,111200,94,385,Low-Value
3971,30,Male,20792,84,228,Medium-Value
3972,64,Male,59695,8,425,Low-Value
3973,51,Male,103187,18,476,Low-Value
3974,28,Female,62510,18,48,Medium-Value
3975,53,Male,59137,18,167,Low-Value
3976,68,Male,133104,2,389,Medium-Value
3977,34,Male,104610,76,333,Medium-Value
3978,52,Male,93410,96,11,Medium-Value
3979,35,Male,102212,72,238,High-Value
3980,57,Female,59632,51,278,High-Value
3981,39,Female,56790,10,241,Medium-Value
3982,41,Female,144284,75,471,Medium-Value
3983,36,Male,103568,14,192,Medium-Value
3984,54,Female,149779,26,12,Low-Value
3985,56,Male,50885,47,53,Medium-Value
3986,38,Male,85214,30,55,Low-Value
3987,25,Male,96544,56,309,Low-Value
3988,45,Male,64870,42,21,Medium-Value
3989,22,Female,148217,4,19,Medium-Value
3990,34,Female,68110,11,453,Medium-Value
3991,54,Female,129414,24,344,Low-Value
3992,53,Male,25171,86,350,High-Value
3993,36,Female,29589,67,456,Medium-Value
3994,44,Female,38077,37,322,High-Value
3995,51,Male,84874,2,315,High-Value
3996,28,Female,92246,12,433,Medium-Value
3997,62,Male,135725,21,482,High-Value
3998,64,Female,105772,69,59,Medium-Value
3999,29,Female,58227,71,151,Low-Value
4000,38,Female,34937,64,259,Low-Value
4001,28,Male,29754,68,440,High-Value
4002,56,Female,45688,43,372,Low-Value
4003,45,Female,27048,54,58,Low-Value
4004,22,Female,42568,62,216,High-Value
4005,34,Female,117583,86,62,Medium-Value
4006,37,Male,95019,93,146,Low-Value
4007,58,Male,37545,73,445,High-Value
4008,63,Female,102949,90,382,Low-Value
4009,29,Female,114449,12,239,Medium-Value
4010,23,Female,65217,1,293,High-Value
4011,34,Male,68122,72,182,Medium-Value
4012,68,Female,145619,33,369,Medium-Value
4013,36,Female,149832,64,95,High-Value
4014,43,Male,53746,68,78,Medium-Value
4015,65,Male,28709,14,449,Medium-Value
4016,61,Male,147873,93,142,Medium-Value
4017,61,Female,45358,14,105,High-Value
4018,69,Male,134064,9,261,Low-Value
4019,49,Male,31023,73,95,Medium-Value
4020,23,Female,115387,26,223,Low-Value
4021,53,Male,48756,49,478,Low-Value
4022,55,Female,83175,17,484,Medium-Value
4023,28,Female,74281,68,190,High-Value
4024,50,Male,69289,60,129,Low-Value
4025,41,Female,78097,3,319,Low-Value
4026,40,Male,96681,93,195,High-Value
4027,32,Male,106728,25,20,Low-Value
4028,44,Male,67259,21,299,High-Value
4029,28,Female,38839,12,240,High-Value
4030,68,Male,47410,54,235,Medium-Value
4031,67,Female,125696,1,85,High-Value
4032,34,Female,143459,1,94,Low-Value
4033,68,Female,31447,45,42,Low-Value
4034,31,Male,137954,46,364,Medium-Value
4035,44,Female,106569,48,350,High-Value
4036,35,Female,126891,7,453,Medium-Value
4037,45,Male,95665,10,74,Medium-Value
4038,68,Male,115894,15,472,Medium-Value
4039,64,Female,33907,40,365,High-Value
